合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,94771,14378,80393,110.58,77934,37009,40925,2026-06-10
159915,创业板ETF易方达,2201036,1008081,1192955,115.22,1583999,736001,847998,2026-06-10
159919,沪深300ETF嘉实,105717,53490,52227,59.69,228983,143389,85594,2026-06-10
159922,中证500ETF嘉实,208313,98691,109622,64.43,334649,203523,131126,2026-06-10
