合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,39102,1060294,623142,437152,70.15,1823714,1140927,682787,2026-06-10
510300,沪深300ETF华泰柏瑞,132,67737,1307181,650473,656708,100.96,1330537,764183,566354,2026-06-10
510500,中证500ETF南方,140,231815,1913516,881445,1032071,117.09,1409140,694115,715025,2026-06-10
588000,科创50ETF华夏,158,150895,4126337,1392003,2734334,196.43,2644244,1228051,1416193,2026-06-10
588080,科创50ETF易方达,154,19450,450289,229218,221071,96.45,588283,288881,299402,2026-06-10
