合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,92,29910,712746,411205,301541,73.33,1180833,701426,479407,2026-09-04
510300,沪深300ETF华泰柏瑞,98,39983,685556,410986,274570,66.81,1127184,638656,488528,2026-09-04
510500,中证500ETF南方,158,192137,1473029,786259,686770,87.35,1419734,716232,703502,2026-09-04
588000,科创50ETF华夏,164,90467,1785041,954007,831034,87.11,2564893,1316093,1248800,2026-09-04
588080,科创50ETF易方达,158,9729,224455,112664,111791,99.23,516034,275058,240976,2026-09-04
