合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,50375,34404,15971,56.51,64518,41224,23294,2026-09-04
159915,创业板ETF易方达,1454388,810649,643739,81.39,1635301,901558,733743,2026-09-04
159919,沪深300ETF嘉实,66578,43419,23159,47.83,191979,129863,62116,2026-09-04
159922,中证500ETF嘉实,145956,94497,51459,52.14,345872,227332,118540,2026-09-04
