合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,118,34520,924671,569663,355008,62.32,1570867,973346,597521,2026-06-03
510300,沪深300ETF华泰柏瑞,124,81440,1354945,669954,684991,102.24,1207068,653775,553293,2026-06-03
510500,中证500ETF南方,136,226631,1777788,874960,902828,103.19,1334734,632521,702213,2026-06-03
588000,科创50ETF华夏,156,192736,3655121,1694270,1960851,115.73,2362108,1078009,1284099,2026-06-03
588080,科创50ETF易方达,152,34041,628797,319185,309612,97.0,508800,237270,271530,2026-06-03
