合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,130138,29492,100646,100.27,70819,35361,35458,2026-06-03
159915,创业板ETF易方达,2715047,1458647,1256400,146.16,1359026,552086,806940,2026-06-03
159919,沪深300ETF嘉实,164995,102967,62028,69.41,198720,117304,81416,2026-06-03
159922,中证500ETF嘉实,240784,129035,111749,67.15,309164,184962,124202,2026-06-03
