ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2609,C,3900,50,251,81,638.0,-23.4,607.0,1,632.6,1,4549.72,4509.0
IO2609,C,4000,50,212,25,558.0,-9.4,518.4,1,540.4,1,4549.72,4509.0
IO2609,C,4050,50,45,18,497.8,-21.4,476.4,1,491.4,1,4549.72,4509.0
IO2609,C,4100,50,178,66,431.4,-42.6,431.8,1,446.8,1,4549.72,4509.0
IO2609,C,4150,50,48,32,366.6,-63.0,388.6,1,403.6,1,4549.72,4509.0
IO2609,C,4200,50,422,59,355.6,-32.4,347.8,1,362.8,1,4549.72,4509.0
IO2609,C,4250,50,85,37,322.2,-22.8,307.2,1,322.2,1,4549.72,4509.0
IO2609,C,4300,50,365,80,281.4,-24.6,269.4,1,284.4,1,4549.72,4509.0
IO2609,C,4350,50,71,93,251.2,-16.8,237.8,1,242.2,10,4549.72,4509.0
IO2609,C,4400,50,685,230,210.8,-22.0,205.2,1,213.2,1,4549.72,4509.0
IO2609,C,4450,50,123,139,176.4,-24.0,175.4,1,183.4,1,4549.72,4509.0
IO2609,C,4500,50,1699,846,150.8,-20.8,150.2,1,152.0,1,4549.72,4509.0
IO2609,C,4550,50,718,324,129.6,-14.8,125.0,1,133.0,1,4549.72,4509.0
IO2609,C,4600,50,2749,1299,106.0,-14.0,104.2,1,106.0,3,4549.72,4509.0
IO2609,C,4650,50,507,309,90.4,-10.4,87.8,1,92.6,2,4549.72,4509.0
IO2609,C,4700,50,4899,1231,73.0,-11.0,72.6,1,73.4,1,4549.72,4509.0
IO2609,C,4750,50,866,288,62.0,-7.8,61.8,1,62.0,2,4549.72,4509.0
IO2609,C,4800,50,3553,481,50.6,-7.0,51.0,1,51.6,5,4549.72,4509.0
IO2609,C,4850,50,654,182,41.8,-5.4,41.6,1,43.8,1,4549.72,4509.0
IO2609,C,4900,50,2134,369,34.8,-3.6,36.0,3,37.0,3,4549.72,4509.0
IO2609,C,4950,50,566,145,28.8,-3.4,28.6,1,31.0,1,4549.72,4509.0
IO2609,C,5000,50,4956,915,24.2,-3.2,24.2,8,25.0,1,4549.72,4509.0
IO2609,C,5100,50,2093,259,17.8,-0.6,17.6,1,18.0,3,4549.72,4509.0
IO2609,C,5200,50,2228,109,13.6,0.2,13.0,1,13.8,1,4549.72,4509.0
IO2609,C,5300,50,502,47,10.2,-0.2,10.0,2,10.4,5,4549.72,4509.0
IO2609,C,5400,50,3900,378,8.6,-0.4,8.6,2,9.0,1,4549.72,4509.0
IO2609,C,5500,50,601,78,6.6,0.2,6.2,1,6.6,6,4549.72,4509.0
IO2609,C,5600,50,1935,214,5.2,0.2,5.0,2,5.4,5,4549.72,4509.0
IO2609,P,3900,50,1126,343,15.4,2.4,15.2,1,15.4,4,4549.72,4509.0
IO2609,P,4000,50,1468,397,22.4,3.8,21.8,1,23.6,1,4549.72,4509.0
IO2609,P,4050,50,411,225,27.8,5.2,26.6,1,29.0,1,4549.72,4509.0
IO2609,P,4100,50,1101,373,34.4,7.4,32.0,5,34.2,2,4549.72,4509.0
IO2609,P,4150,50,285,151,40.6,7.8,39.2,2,41.0,1,4549.72,4509.0
IO2609,P,4200,50,2978,427,49.6,9.6,48.4,1,49.6,1,4549.72,4509.0
IO2609,P,4250,50,1065,249,57.2,9.2,56.4,3,60.6,1,4549.72,4509.0
IO2609,P,4300,50,1580,892,70.4,12.8,70.0,1,72.8,1,4549.72,4509.0
IO2609,P,4350,50,507,253,86.6,16.0,83.4,1,87.4,1,4549.72,4509.0
IO2609,P,4400,50,1581,538,102.6,18.0,100.2,1,105.8,2,4549.72,4509.0
IO2609,P,4450,50,538,331,123.4,21.4,118.2,1,126.2,1,4549.72,4509.0
IO2609,P,4500,50,2266,953,146.2,25.6,141.0,1,149.0,1,4549.72,4509.0
IO2609,P,4550,50,696,216,170.0,25.8,167.0,1,172.2,6,4549.72,4509.0
IO2609,P,4600,50,2955,1049,201.6,30.8,196.2,1,200.6,3,4549.72,4509.0
IO2609,P,4650,50,579,248,230.2,31.2,228.0,2,236.0,1,4549.72,4509.0
IO2609,P,4700,50,1356,330,269.4,36.2,259.2,2,272.8,1,4549.72,4509.0
IO2609,P,4750,50,185,63,306.2,37.6,296.8,1,311.8,1,4549.72,4509.0
IO2609,P,4800,50,1091,41,342.8,35.6,335.8,1,350.8,1,4549.72,4509.0
IO2609,P,4850,50,206,16,387.0,40.0,377.0,1,392.0,1,4549.72,4509.0
IO2609,P,4900,50,637,38,423.0,34.0,420.0,1,435.0,1,4549.72,4509.0
IO2609,P,4950,50,91,18,474.6,42.8,463.6,1,478.6,1,4549.72,4509.0
IO2609,P,5000,50,873,37,506.0,29.8,506.8,1,526.0,1,4549.72,4509.0
IO2609,P,5100,50,77,16,612.2,45.6,596.8,1,622.8,1,4549.72,4509.0
IO2609,P,5200,50,322,6,757.4,96.0,691.8,1,719.2,2,4549.72,4509.0
IO2609,P,5300,50,101,19,808.6,50.6,786.4,1,815.4,2,4549.72,4509.0
IO2609,P,5400,50,643,45,895.6,39.2,884.8,1,914.0,1,4549.72,4509.0
IO2609,P,5500,50,123,4,994.0,40.2,981.2,2,1011.2,1,4549.72,4509.0
IO2609,P,5600,50,403,45,1097.4,38.6,1080.4,1,1112.8,1,4549.72,4509.0
