ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2604,C,7100,43,225,100,1190.0,130.2,1168.0,1,1211.6,1,8350.09
MO2604,C,7200,43,53,38,1099.6,121.2,1072.4,1,1116.6,1,8350.09
MO2604,C,7300,43,50,35,973.2,85.2,1000.0,1,1022.4,1,8350.09
MO2604,C,7400,43,113,44,898.6,99.6,892.0,1,922.0,1,8350.09
MO2604,C,7500,43,112,34,792.4,91.6,800.4,1,830.4,1,8350.09
MO2604,C,7600,43,137,99,713.4,96.2,711.8,1,741.8,1,8350.09
MO2604,C,7700,43,236,92,639.0,91.0,625.4,1,655.4,1,8350.09
MO2604,C,7800,43,328,213,562.0,97.2,562.0,8,562.2,1,8350.09
MO2604,C,7900,43,407,272,461.0,65.6,471.4,1,485.4,1,8350.09
MO2604,C,8000,43,777,510,408.0,80.2,396.8,1,411.4,1,8350.09
MO2604,C,8100,43,936,786,339.6,75.2,339.4,1,340.0,2,8350.09
MO2604,C,8200,43,1152,1064,273.2,53.2,268.0,1,273.2,1,8350.09
MO2604,C,8300,43,1699,1924,222.0,52.0,220.0,6,222.0,1,8350.09
MO2604,C,8400,43,1793,1403,172.0,42.6,170.0,1,172.8,1,8350.09
MO2604,C,8500,43,1990,1702,132.4,30.0,132.4,2,132.6,2,8350.09
MO2604,C,8600,43,1794,1300,100.2,21.8,100.2,1,100.4,1,8350.09
MO2604,C,8700,43,1418,687,76.6,14.8,76.6,1,77.0,1,8350.09
MO2604,C,8800,43,1525,768,59.0,13.0,56.4,1,59.0,1,8350.09
MO2604,C,8900,43,1258,376,46.4,10.4,44.6,1,46.8,1,8350.09
MO2604,C,9000,43,1745,936,36.4,8.8,35.0,1,36.4,1,8350.09
MO2604,C,9100,43,772,536,28.4,6.2,27.4,1,29.2,1,8350.09
MO2604,C,9200,43,593,358,23.0,4.6,23.6,1,24.0,1,8350.09
MO2604,C,9300,43,299,179,19.4,4.4,18.6,1,19.6,1,8350.09
MO2604,C,9400,43,1708,843,17.0,3.8,17.0,1,17.2,2,8350.09
MO2604,C,9500,43,759,1022,13.8,2.8,14.0,1,14.4,10,8350.09
MO2604,P,7100,43,1526,1074,27.6,-17.0,26.8,1,27.6,3,8350.09
MO2604,P,7200,43,1092,348,32.6,-18.8,32.0,1,34.2,1,8350.09
MO2604,P,7300,43,1215,431,38.8,-23.0,38.4,1,39.0,11,8350.09
MO2604,P,7400,43,1364,706,46.6,-25.6,46.2,1,47.6,1,8350.09
MO2604,P,7500,43,1364,530,56.0,-31.0,56.0,10,57.0,1,8350.09
MO2604,P,7600,43,2337,794,68.2,-34.2,66.0,1,68.2,1,8350.09
MO2604,P,7700,43,1281,644,82.6,-42.2,82.6,1,85.2,3,8350.09
MO2604,P,7800,43,1705,778,98.0,-49.6,96.0,1,101.0,1,8350.09
MO2604,P,7900,43,2111,1671,118.6,-53.8,118.2,1,119.8,1,8350.09
MO2604,P,8000,43,2095,1329,146.0,-62.0,145.0,1,150.0,1,8350.09
MO2604,P,8100,43,1151,817,176.8,-69.4,169.4,1,180.2,1,8350.09
MO2604,P,8200,43,1539,1652,209.8,-84.2,209.6,1,214.4,1,8350.09
MO2604,P,8300,43,1106,921,253.0,-95.0,252.0,1,256.0,1,8350.09
MO2604,P,8400,43,970,438,305.2,-103.0,299.8,1,309.8,1,8350.09
MO2604,P,8500,43,488,191,367.6,-107.0,366.4,1,371.0,1,8350.09
MO2604,P,8600,43,170,153,439.0,-108.2,430.0,1,445.0,1,8350.09
MO2604,P,8700,43,117,80,519.6,-109.8,502.4,1,522.6,1,8350.09
MO2604,P,8800,43,178,102,592.2,-123.0,579.6,1,609.6,1,8350.09
MO2604,P,8900,43,100,50,716.4,-87.6,665.6,1,695.6,1,8350.09
MO2604,P,9000,43,91,41,778.8,-118.0,755.4,1,785.4,1,8350.09
MO2604,P,9100,43,286,22,923.6,-67.0,847.8,1,877.8,1,8350.09
MO2604,P,9200,43,45,36,957.2,-131.4,942.4,1,972.4,1,8350.09
MO2604,P,9300,43,28,35,1067.0,-120.6,1032.8,1,1073.4,1,8350.09
MO2604,P,9400,43,71,41,1169.4,-116.0,1128.8,1,1172.6,1,8350.09
MO2604,P,9500,43,58,64,1248.0,-134.2,1217.4,1,1269.6,1,8350.09
