ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
HO2609,C,2600,197,235,3,375.2,16.8,374.0,1,382.0,1,2981.835
HO2609,C,2700,197,129,4,297.2,14.0,285.8,1,306.0,1,2981.835
HO2609,C,2800,197,223,2,235.2,14.6,224.6,1,235.8,1,2981.835
HO2609,C,2900,197,577,19,173.8,3.2,176.0,1,182.2,1,2981.835
HO2609,C,3000,197,297,27,129.0,0.4,131.2,1,138.8,1,2981.835
HO2609,C,3100,197,359,3,99.0,3.8,97.4,4,101.2,1,2981.835
HO2609,C,3200,197,271,0,67.8,-2.4,72.2,1,75.8,1,2981.835
HO2609,C,3300,197,342,3,52.4,0.0,51.8,3,55.2,1,2981.835
HO2609,C,3400,197,927,14,41.4,1.6,39.4,1,41.6,1,2981.835
HO2609,C,3500,197,508,50,32.4,1.6,31.6,1,32.6,1,2981.835
HO2609,P,2600,197,542,49,31.4,-5.2,31.0,1,32.8,1,2981.835
HO2609,P,2700,197,352,5,53.0,-8.0,52.8,6,56.6,2,2981.835
HO2609,P,2800,197,196,5,88.8,-9.2,84.4,1,91.2,2,2981.835
HO2609,P,2900,197,195,14,130.0,-15.8,131.6,2,133.4,1,2981.835
HO2609,P,3000,197,161,6,184.4,-21.6,185.0,3,193.8,1,2981.835
HO2609,P,3100,197,191,0,273.0,0.0,250.0,1,258.0,1,2981.835
HO2609,P,3200,197,190,0,348.2,0.0,322.4,1,335.6,1,2981.835
HO2609,P,3300,197,216,0,401.8,-25.2,396.6,1,415.0,1,2981.835
HO2609,P,3400,197,253,0,483.0,-26.2,482.0,1,501.0,1,2981.835
HO2609,P,3500,197,219,0,587.4,-11.2,564.8,1,595.0,1,2981.835
