合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,37662,845063,476507,368556,77.35,1689580,1038851,650729,2026-07-08
510300,沪深300ETF华泰柏瑞,100,69183,1028024,566388,461636,81.51,1267151,741201,525950,2026-07-08
510500,中证500ETF南方,110,234043,1774776,779796,994980,127.59,1299631,641520,658111,2026-07-08
588000,科创50ETF华夏,184,206670,2917178,1514763,1402415,92.58,2554918,1107575,1447343,2026-07-08
588080,科创50ETF易方达,174,24042,432284,215990,216294,100.14,501021,222869,278152,2026-07-08
