合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,65094,10500,54594,82.71,62329,34113,28216,2026-07-08
159915,创业板ETF易方达,2146355,1069446,1076909,93.37,1700025,879145,820880,2026-07-08
159919,沪深300ETF嘉实,98659,42403,56256,50.38,226736,150778,75958,2026-07-08
159922,中证500ETF嘉实,253449,118968,134481,54.72,306490,198092,108398,2026-07-08
