合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,116,28812,636136,356975,279161,78.2,1085534,621426,464108,2026-04-23
510300,沪深300ETF华泰柏瑞,120,61617,857034,462142,394892,85.45,986259,542483,443776,2026-04-23
510500,中证500ETF南方,130,209582,1383166,714485,668681,93.59,1067256,507829,559427,2026-04-23
588000,科创50ETF华夏,110,55395,1177862,674065,503797,74.74,1584440,880689,703751,2026-04-23
588080,科创50ETF易方达,104,8611,186845,106359,80486,75.67,357756,202660,155096,2026-04-23
