ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2612,C,3900,172,229,2,831.0,13.0,838.6,1,878.6,1,4926.921,4710.2
IO2612,C,4000,172,172,20,768.0,35.4,753.2,1,794.2,1,4926.921,4710.2
IO2612,C,4100,172,230,17,685.0,28.8,671.4,1,714.0,1,4926.921,4710.2
IO2612,C,4200,172,160,3,613.0,32.0,596.0,1,636.4,1,4926.921,4710.2
IO2612,C,4300,172,194,0,510.6,-1.0,531.2,1,553.8,1,4926.921,4710.2
IO2612,C,4400,172,397,4,476.0,29.0,467.4,1,476.0,4,4926.921,4710.2
IO2612,C,4500,172,922,152,412.4,28.6,405.6,1,419.8,1,4926.921,4710.2
IO2612,C,4600,172,1489,225,353.2,18.2,350.6,1,368.6,1,4926.921,4710.2
IO2612,C,4700,172,900,14,302.2,14.4,299.0,1,318.4,1,4926.921,4710.2
IO2612,C,4800,172,830,30,256.8,10.8,258.2,1,269.6,1,4926.921,4710.2
IO2612,C,4900,172,732,57,227.0,14.8,221.4,1,231.0,1,4926.921,4710.2
IO2612,C,5000,172,569,56,190.0,11.8,186.6,1,197.8,1,4926.921,4710.2
IO2612,C,5200,172,772,67,135.4,10.0,131.8,1,143.2,1,4926.921,4710.2
IO2612,C,5400,172,1315,172,97.8,6.6,96.0,1,98.2,2,4926.921,4710.2
IO2612,C,5600,172,1138,230,72.2,6.4,71.8,3,72.8,1,4926.921,4710.2
IO2612,P,3900,172,896,182,39.8,-2.0,37.0,1,38.6,1,4926.921,4710.2
IO2612,P,4000,172,206,51,53.4,-4.0,50.4,2,53.4,1,4926.921,4710.2
IO2612,P,4100,172,1073,19,71.4,-8.4,67.2,1,73.2,2,4926.921,4710.2
IO2612,P,4200,172,658,30,92.0,-10.0,88.4,3,95.0,1,4926.921,4710.2
IO2612,P,4300,172,714,15,121.2,-10.6,112.0,3,125.0,1,4926.921,4710.2
IO2612,P,4400,172,929,149,153.0,-13.4,143.6,3,156.0,1,4926.921,4710.2
IO2612,P,4500,172,1044,26,187.4,-16.4,181.4,1,193.4,1,4926.921,4710.2
IO2612,P,4600,172,737,27,235.4,-13.8,224.6,2,237.2,1,4926.921,4710.2
IO2612,P,4700,172,742,15,287.4,-15.6,269.2,1,289.6,1,4926.921,4710.2
IO2612,P,4800,172,469,14,358.6,-2.4,324.0,2,344.0,1,4926.921,4710.2
IO2612,P,4900,172,223,18,399.8,-24.0,384.6,1,405.4,1,4926.921,4710.2
IO2612,P,5000,172,196,21,470.6,-20.2,450.0,1,470.0,1,4926.921,4710.2
IO2612,P,5200,172,290,57,617.6,-26.6,583.8,1,623.0,1,4926.921,4710.2
IO2612,P,5400,172,495,12,780.0,-20.8,743.0,1,782.0,1,4926.921,4710.2
IO2612,P,5600,172,212,82,945.4,-26.2,912.0,1,953.6,1,4926.921,4710.2
