合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,79634,1519339,914075,605264,66.22,1457265,853993,603272,2026-06-29
510300,沪深300ETF华泰柏瑞,98,93461,1399473,598089,801384,133.99,1089400,604131,485269,2026-06-29
510500,中证500ETF南方,102,246918,1612663,732238,880425,120.24,1079059,466806,612253,2026-06-29
588000,科创50ETF华夏,160,281014,2925298,1457143,1468155,100.76,2075671,811960,1263711,2026-06-29
588080,科创50ETF易方达,150,36510,394516,194764,199752,102.56,412935,166018,246917,2026-06-29
