合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,85675,1645728,856321,789407,92.19,1460041,886573,573468,2026-06-26
510300,沪深300ETF华泰柏瑞,96,121118,1606958,684157,922801,134.88,1057732,589241,468491,2026-06-26
510500,中证500ETF南方,100,270322,1528278,680669,847609,124.53,1032692,452547,580145,2026-06-26
588000,科创50ETF华夏,160,254736,3054561,1328121,1726440,129.99,1985676,800124,1185552,2026-06-26
588080,科创50ETF易方达,150,34374,418144,181824,236320,129.97,399792,164825,234967,2026-06-26
