合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,124,25178,814720,514135,300585,58.46,999533,576506,423027,2026-04-22
510300,沪深300ETF华泰柏瑞,128,57686,1074978,677262,397716,58.72,916911,495463,421448,2026-04-22
510500,中证500ETF南方,138,180030,1475766,739271,736495,99.62,996897,455957,540940,2026-04-22
588000,科创50ETF华夏,120,40580,1320291,722710,597581,82.69,1443594,798761,644833,2026-04-22
588080,科创50ETF易方达,112,6164,201985,121096,80889,66.8,323815,185665,138150,2026-04-22
