合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,71206,34991,36215,70.7,43679,25588,18091,2026-04-22
159915,创业板ETF易方达,2047708,1157537,890171,114.42,1131935,527905,604030,2026-04-22
159919,沪深300ETF嘉实,100957,58824,42133,66.33,144885,87109,57776,2026-04-22
159922,中证500ETF嘉实,243534,140972,102562,83.63,229538,125001,104537,2026-04-22
