ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
HO2611,C,2550,60,12,0,267.8,-26.4,312.8,1,326.6,1,2886.613,2863.4
HO2611,C,2600,60,30,8,262.0,14.8,265.8,1,277.0,1,2886.613,2863.4
HO2611,C,2650,60,12,1,208.2,6.0,220.0,1,230.8,1,2886.613,2863.4
HO2611,C,2700,60,55,39,182.0,15.8,175.8,1,183.6,1,2886.613,2863.4
HO2611,C,2750,60,35,14,140.6,18.4,140.0,1,146.4,1,2886.613,2863.4
HO2611,C,2800,60,51,23,105.4,16.6,101.8,1,107.6,1,2886.613,2863.4
HO2611,C,2850,60,171,90,75.2,12.8,71.8,1,77.6,1,2886.613,2863.4
HO2611,C,2900,60,195,166,51.6,8.6,50.0,2,52.4,1,2886.613,2863.4
HO2611,C,2950,60,207,208,34.4,6.8,33.2,1,33.4,1,2886.613,2863.4
HO2611,C,3000,60,582,418,22.2,3.6,21.4,1,22.6,3,2886.613,2863.4
HO2611,C,3050,60,551,89,14.6,2.2,13.4,2,14.6,1,2886.613,2863.4
HO2611,C,3100,60,470,181,8.8,0.6,9.0,1,9.4,2,2886.613,2863.4
HO2611,C,3150,60,90,152,5.2,-0.8,5.6,10,6.2,1,2886.613,2863.4
HO2611,C,3200,60,102,78,4.4,-0.2,4.0,1,4.4,1,2886.613,2863.4
HO2611,C,3250,60,174,115,3.2,-0.6,3.2,4,3.6,9,2886.613,2863.4
HO2611,P,2550,60,234,81,4.2,-1.2,4.2,1,4.8,9,2886.613,2863.4
HO2611,P,2600,60,169,23,7.0,-1.4,6.4,2,6.8,1,2886.613,2863.4
HO2611,P,2650,60,217,54,10.2,-3.6,10.2,2,10.8,4,2886.613,2863.4
HO2611,P,2700,60,305,132,16.6,-5.6,16.0,1,16.6,1,2886.613,2863.4
HO2611,P,2750,60,142,68,25.2,-7.6,24.4,1,27.0,1,2886.613,2863.4
HO2611,P,2800,60,194,69,39.6,-9.4,39.6,1,41.0,1,2886.613,2863.4
HO2611,P,2850,60,91,64,59.0,-14.4,59.6,1,62.2,1,2886.613,2863.4
HO2611,P,2900,60,91,54,85.0,-18.0,85.8,1,88.8,1,2886.613,2863.4
HO2611,P,2950,60,22,1,127.0,-10.8,117.8,1,122.2,1,2886.613,2863.4
HO2611,P,3000,60,25,3,167.6,-10.6,155.6,1,160.6,1,2886.613,2863.4
HO2611,P,3050,60,160,9,208.0,-13.8,191.6,3,201.0,5,2886.613,2863.4
HO2611,P,3100,60,18,0,291.2,22.0,237.0,1,247.8,1,2886.613,2863.4
HO2611,P,3150,60,7,0,336.0,12.0,282.0,1,295.2,1,2886.613,2863.4
HO2611,P,3200,60,13,14,349.4,-23.2,329.6,1,343.4,1,2886.613,2863.4
HO2611,P,3250,60,15,9,395.2,-26.4,378.4,1,392.8,1,2886.613,2863.4
