合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,46218,1300019,721340,578679,80.22,1770209,1079158,691051,2026-06-17
510300,沪深300ETF华泰柏瑞,132,81545,1819117,875542,943575,107.77,1265300,669137,596163,2026-06-17
510500,中证500ETF南方,140,216107,1860724,993743,866981,87.24,1400954,611010,789944,2026-06-17
588000,科创50ETF华夏,158,242795,6267143,2477906,3789237,152.92,2706823,1120221,1586602,2026-06-17
588080,科创50ETF易方达,154,38652,881533,460825,420708,91.29,602512,264509,338003,2026-06-17
