合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,180134,21726,158408,114.47,79114,36889,42225,2026-06-17
159915,创业板ETF易方达,2458094,1230762,1227332,160.4,1662930,638603,1024327,2026-06-17
159919,沪深300ETF嘉实,114436,61736,52700,68.42,225890,134126,91764,2026-06-17
159922,中证500ETF嘉实,223991,122238,101753,80.76,310578,171814,138764,2026-06-17
