合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,114,41726,1001164,577066,424098,73.49,1442222,892811,549411,2026-05-28
510300,沪深300ETF华泰柏瑞,124,71099,1087622,616847,470775,76.32,1044064,583799,460265,2026-05-28
510500,中证500ETF南方,132,266445,1763428,756071,1007357,133.24,1205315,562036,643279,2026-05-28
588000,科创50ETF华夏,148,163587,2360846,1041540,1319306,126.67,2072709,917849,1154860,2026-05-28
588080,科创50ETF易方达,144,22348,336001,147113,188888,128.4,431213,201875,229338,2026-05-28
