合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,118,63700,1477660,825299,652361,79.05,1825967,1165319,660648,2026-06-08
510300,沪深300ETF华泰柏瑞,128,107974,1733467,835067,898400,107.58,1341027,784511,556516,2026-06-08
510500,中证500ETF南方,136,334103,2337307,1048267,1289040,122.97,1434105,725928,708177,2026-06-08
588000,科创50ETF华夏,156,186301,3538113,1422809,2115304,148.67,2501386,1237177,1264209,2026-06-08
588080,科创50ETF易方达,152,29925,581824,267005,314819,117.91,575718,295223,280495,2026-06-08
