合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,177293,67122,110171,120.07,81135,36867,44268,2026-04-20
159915,创业板ETF易方达,2082012,978883,1103129,146.55,1688142,684714,1003428,2026-04-20
159919,沪深300ETF嘉实,166306,94019,72287,73.63,206266,118793,87473,2026-04-20
159922,中证500ETF嘉实,289892,187573,102319,92.34,322888,167877,155011,2026-04-20
