合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,44457,1077094,569216,507878,89.22,1471847,882904,588943,2026-05-14
510300,沪深300ETF华泰柏瑞,136,94397,1371528,657355,714173,108.64,1248350,647290,601060,2026-05-14
510500,中证500ETF南方,144,305716,2207592,1080045,1127547,104.4,1428501,698820,729681,2026-05-14
588000,科创50ETF华夏,152,177241,3368733,1476418,1892315,128.17,2389902,1070405,1319497,2026-05-14
588080,科创50ETF易方达,146,30234,614024,257560,356464,138.4,471847,209392,262455,2026-05-14
