合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,41381,1138628,677291,461337,68.12,1621128,1004690,616438,2026-05-19
510300,沪深300ETF华泰柏瑞,136,84204,1605676,802589,803087,100.06,1322699,714354,608345,2026-05-19
510500,中证500ETF南方,144,297798,2523463,1158030,1365433,117.91,1500767,743145,757622,2026-05-19
588000,科创50ETF华夏,152,172680,4586286,1722400,2863886,166.27,2571747,1120018,1451729,2026-05-19
588080,科创50ETF易方达,146,30415,944393,314693,629700,200.1,534899,242221,292678,2026-05-19
