ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
MO2703,C,10000,217,1226,53,56.4,-2.2,54.0,2,55.2,1,7769.82,7245.6
MO2703,C,6200,217,78,0,1231.0,0.0,1213.2,1,1291.6,1,7769.82,7245.6
MO2703,C,6400,217,106,0,1141.4,51.0,1071.0,1,1116.0,1,7769.82,7245.6
MO2703,C,6600,217,586,10,972.0,29.0,935.6,1,969.2,1,7769.82,7245.6
MO2703,C,6800,217,491,26,816.0,4.8,801.2,1,835.8,1,7769.82,7245.6
MO2703,C,7000,217,638,111,713.0,28.2,678.0,1,714.4,1,7769.82,7245.6
MO2703,C,7200,217,613,46,588.2,5.8,585.0,1,605.4,2,7769.82,7245.6
MO2703,C,7400,217,956,68,477.4,-5.0,478.4,1,496.0,1,7769.82,7245.6
MO2703,C,7600,217,1035,43,416.0,7.2,398.4,1,412.8,1,7769.82,7245.6
MO2703,C,7800,217,784,149,340.2,-2.8,328.0,1,344.0,1,7769.82,7245.6
MO2703,C,8000,217,783,66,277.8,-0.8,277.2,1,287.6,1,7769.82,7245.6
MO2703,C,8200,217,932,41,232.6,-2.0,231.6,1,235.8,2,7769.82,7245.6
MO2703,C,8400,217,763,22,200.0,7.2,186.0,1,196.4,1,7769.82,7245.6
MO2703,C,8600,217,1086,15,165.4,1.4,156.4,1,166.8,1,7769.82,7245.6
MO2703,C,8800,217,1982,76,141.2,1.6,131.0,1,142.2,2,7769.82,7245.6
MO2703,C,9000,217,1542,116,115.8,-5.4,110.0,1,120.6,1,7769.82,7245.6
MO2703,C,9200,217,352,72,97.6,-3.8,97.6,1,99.6,1,7769.82,7245.6
MO2703,C,9400,217,302,21,84.4,-2.8,80.6,1,86.2,1,7769.82,7245.6
MO2703,C,9600,217,262,114,73.6,-1.4,69.4,1,75.4,1,7769.82,7245.6
MO2703,C,9800,217,381,109,65.6,-1.2,61.0,1,65.6,1,7769.82,7245.6
MO2703,P,10000,217,98,5,2746.6,-5.2,2700.0,1,2799.4,1,7769.82,7245.6
MO2703,P,6200,217,797,228,176.0,-9.2,173.4,1,181.4,1,7769.82,7245.6
MO2703,P,6400,217,506,88,220.8,-9.2,215.0,1,226.2,2,7769.82,7245.6
MO2703,P,6600,217,3113,66,283.0,-8.8,266.8,1,280.4,1,7769.82,7245.6
MO2703,P,6800,217,748,83,337.8,-15.4,330.0,1,345.4,1,7769.82,7245.6
MO2703,P,7000,217,750,62,408.6,-19.2,401.0,1,418.8,1,7769.82,7245.6
MO2703,P,7200,217,1282,61,494.6,-20.6,491.0,1,494.6,1,7769.82,7245.6
MO2703,P,7400,217,1136,81,599.2,-20.8,579.4,1,617.6,1,7769.82,7245.6
MO2703,P,7600,217,614,30,706.8,-29.6,703.6,1,733.8,1,7769.82,7245.6
MO2703,P,7800,217,602,34,832.0,-33.2,825.0,1,861.6,1,7769.82,7245.6
MO2703,P,8000,217,609,0,958.8,-52.6,965.4,1,1000.6,1,7769.82,7245.6
MO2703,P,8200,217,461,2,1126.6,-28.2,1092.4,1,1169.4,1,7769.82,7245.6
MO2703,P,8400,217,293,6,1288.4,-26.8,1252.2,1,1325.8,1,7769.82,7245.6
MO2703,P,8600,217,372,6,1455.8,-26.2,1421.8,1,1492.8,1,7769.82,7245.6
MO2703,P,8800,217,261,6,1637.2,-17.2,1595.8,1,1666.2,1,7769.82,7245.6
MO2703,P,9000,217,74,0,1734.4,-97.4,1773.2,1,1840.8,1,7769.82,7245.6
MO2703,P,9200,217,25,0,2005.0,0.0,1953.8,1,2019.6,1,7769.82,7245.6
MO2703,P,9400,217,36,0,2365.2,177.0,2128.6,1,2218.6,2,7769.82,7245.6
MO2703,P,9600,217,33,0,2367.8,-12.2,2277.4,1,2428.2,1,7769.82,7245.6
MO2703,P,9800,217,41,2,2555.2,-10.2,2466.8,1,2608.6,1,7769.82,7245.6
