合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,92,25156,627474,335528,291946,87.01,1182953,691541,491412,2026-09-02
510300,沪深300ETF华泰柏瑞,96,43614,651847,348787,303060,86.89,1123354,628365,494989,2026-09-02
510500,中证500ETF南方,158,195034,1304580,630890,673690,106.78,1352627,668303,684324,2026-09-02
588000,科创50ETF华夏,164,98057,1928693,948785,979908,103.28,2394769,1178874,1215895,2026-09-02
588080,科创50ETF易方达,158,9508,187449,86990,100459,115.48,486360,249271,237089,2026-09-02
