合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,78294,27336,50958,122.67,78322,35174,43148,2026-04-17
159915,创业板ETF易方达,2622459,1333166,1289293,146.48,1706829,692472,1014357,2026-04-17
159919,沪深300ETF嘉实,157267,108974,48293,71.71,213409,124283,89126,2026-04-17
159922,中证500ETF嘉实,286954,151512,135442,89.52,335417,176981,158436,2026-04-17
