合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,124,28464,894972,521867,373105,71.49,1398673,790511,608162,2026-04-17
510300,沪深300ETF华泰柏瑞,126,44609,962631,536908,425723,79.29,1262114,640669,621445,2026-04-17
510500,中证500ETF南方,138,156201,1660510,764599,895911,117.17,1404266,624115,780151,2026-04-17
588000,科创50ETF华夏,118,39322,1358001,696448,661553,94.99,1985760,1051235,934525,2026-04-17
588080,科创50ETF易方达,110,5659,265647,113846,151801,133.34,457732,249166,208566,2026-04-17
