合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,72290,1806887,1131464,675423,59.69,1733368,1049483,683885,2026-06-18
510300,沪深300ETF华泰柏瑞,132,112394,2263189,1094993,1168196,106.69,1246224,650631,595593,2026-06-18
510500,中证500ETF南方,140,247667,2142766,1080503,1062263,98.31,1366299,579394,786905,2026-06-18
588000,科创50ETF华夏,158,322700,6415027,2680016,3735011,139.37,2641165,1009175,1631990,2026-06-18
588080,科创50ETF易方达,154,53268,1004987,500609,504378,100.75,592892,242952,349940,2026-06-18
