合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,58947,40145,18802,64.47,48582,29539,19043,2026-08-27
159915,创业板ETF易方达,1203655,667862,535793,91.48,1310759,684533,626226,2026-08-27
159919,沪深300ETF嘉实,90883,66984,23899,49.89,176715,117894,58821,2026-08-27
159922,中证500ETF嘉实,249037,179562,69475,58.66,287129,180972,106157,2026-08-27
