ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
HO2609,C,2600,186,253,11,350.8,0.6,337.6,1,355.0,1,2954.088
HO2609,C,2700,186,131,6,263.0,-13.2,264.2,1,282.0,1,2954.088
HO2609,C,2800,186,226,7,215.0,-1.6,206.4,1,216.4,1,2954.088
HO2609,C,2900,186,616,44,164.0,-4.2,156.4,1,167.2,1,2954.088
HO2609,C,3000,186,327,10,125.2,-0.4,120.8,1,128.2,1,2954.088
HO2609,C,3100,186,364,1,94.8,0.0,89.4,1,95.2,1,2954.088
HO2609,C,3200,186,288,14,69.8,-1.0,66.0,1,70.0,2,2954.088
HO2609,C,3300,186,366,12,53.4,0.6,50.8,2,54.0,2,2954.088
HO2609,C,3400,186,952,45,42.2,-0.4,39.4,1,42.0,1,2954.088
HO2609,C,3500,186,532,36,32.6,0.0,30.6,1,33.0,1,2954.088
HO2609,P,2600,186,625,137,34.4,-2.4,34.2,1,35.8,1,2954.088
HO2609,P,2700,186,531,85,59.2,-2.0,58.4,1,63.4,2,2954.088
HO2609,P,2800,186,189,6,100.6,1.2,95.4,1,101.0,1,2954.088
HO2609,P,2900,186,197,13,156.6,6.6,140.8,1,153.4,1,2954.088
HO2609,P,3000,186,158,9,220.6,14.0,205.4,1,212.6,1,2954.088
HO2609,P,3100,186,190,1,284.4,9.4,265.2,1,285.4,1,2954.088
HO2609,P,3200,186,189,0,351.8,0.4,342.4,1,362.0,1,2954.088
HO2609,P,3300,186,216,0,401.8,-31.8,424.2,1,444.0,1,2954.088
HO2609,P,3400,186,253,0,488.2,-32.4,510.6,1,530.8,1,2954.088
HO2609,P,3500,186,242,13,632.6,23.4,596.6,1,626.8,1,2954.088
