ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2603,C,4900,4,177,29,3262.2,-42.0,3241.6,1,3330.0,1,8211.352
MO2603,C,5000,4,198,8,3174.6,-29.6,3142.4,1,3229.0,1,8211.352
MO2603,C,5200,4,207,24,2974.6,-29.4,2944.4,1,3027.4,1,8211.352
MO2603,C,5400,4,245,8,2771.0,-33.0,2746.2,1,2825.6,1,8211.352
MO2603,C,5600,4,471,16,2577.6,-26.4,2548.6,1,2624.0,1,8211.352
MO2603,C,5800,4,869,10,2375.8,-28.0,2349.4,1,2421.2,1,8211.352
MO2603,C,6000,4,959,39,2172.0,-31.8,2151.6,1,2219.8,1,8211.352
MO2603,C,6200,4,1198,16,1976.2,-27.8,1958.2,1,2008.2,1,8211.352
MO2603,C,6400,4,888,30,1775.8,-28.2,1758.6,1,1810.8,1,8211.352
MO2603,C,6500,4,60,32,1668.4,-35.6,1658.8,1,1710.6,1,8211.352
MO2603,C,6600,4,882,28,1566.0,-38.2,1558.2,3,1606.4,1,8211.352
MO2603,C,6700,4,49,29,1465.4,-38.8,1459.2,1,1509.6,1,8211.352
MO2603,C,6800,4,566,51,1378.8,-25.6,1359.4,1,1409.6,1,8211.352
MO2603,C,6900,4,60,48,1278.0,-26.4,1261.2,1,1311.8,1,8211.352
MO2603,C,7000,4,741,88,1173.2,-31.6,1161.8,1,1209.6,1,8211.352
MO2603,C,7100,4,57,82,1080.4,-24.6,1063.6,1,1110.0,1,8211.352
MO2603,C,7200,4,885,91,980.8,-24.8,973.8,2,998.2,1,8211.352
MO2603,C,7300,4,187,72,888.4,-18.0,874.2,1,898.6,1,8211.352
MO2603,C,7400,4,1212,212,782.8,-25.0,774.2,1,799.6,1,8211.352
MO2603,C,7500,4,376,408,684.4,-25.4,675.8,1,688.0,1,8211.352
MO2603,C,7600,4,910,721,587.0,-26.4,577.2,1,601.8,1,8211.352
MO2603,C,7700,4,650,1173,490.4,-18.4,491.8,1,494.6,1,8211.352
MO2603,C,7800,4,1171,1248,394.4,-19.2,390.6,1,397.8,1,8211.352
MO2603,C,7900,4,1361,2582,297.2,-26.2,296.4,1,303.0,2,8211.352
MO2603,C,8000,4,3263,9112,214.8,-28.4,214.8,1,215.0,2,8211.352
MO2603,C,8100,4,3405,18562,137.4,-29.6,137.2,4,138.8,3,8211.352
MO2603,C,8200,4,6298,34155,74.6,-28.2,74.4,3,74.6,51,8211.352
MO2603,C,8300,4,8292,22983,36.4,-21.4,36.4,11,36.6,1,8211.352
MO2603,C,8400,4,9331,15701,14.8,-14.6,14.8,16,15.0,4,8211.352
MO2603,C,8500,4,10280,11032,7.2,-7.6,7.2,315,7.4,2,8211.352
MO2603,C,8600,4,8257,4650,3.6,-3.6,3.4,31,3.8,18,8211.352
MO2603,C,8700,4,4505,2619,1.8,-2.0,1.8,10,2.0,7,8211.352
MO2603,C,8800,4,4047,2073,1.8,-0.8,1.6,50,1.8,2,8211.352
MO2603,C,8900,4,2326,1393,1.6,-0.4,1.6,45,1.8,26,8211.352
MO2603,C,9000,4,2556,919,1.6,-0.4,1.6,38,1.8,68,8211.352
