ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
MO2609,C,6200,186,560,4,1650.0,-37.0,1624.2,1,1701.0,1,8211.352,7742.8
MO2609,C,6400,186,507,17,1479.8,-36.0,1453.4,1,1531.8,1,8211.352,7742.8
MO2609,C,6600,186,621,2,1256.6,-77.6,1288.4,1,1366.4,1,8211.352,7742.8
MO2609,C,6800,186,497,5,1116.8,-77.2,1131.0,1,1205.8,1,8211.352,7742.8
MO2609,C,7000,186,1368,33,1020.6,-22.6,1005.0,1,1041.6,1,8211.352,7742.8
MO2609,C,7200,186,682,27,873.8,-22.2,866.4,1,876.0,2,8211.352,7742.8
MO2609,C,7400,186,687,126,755.4,-23.2,752.0,1,776.8,1,8211.352,7742.8
MO2609,C,7600,186,957,100,640.2,-27.2,623.8,1,662.4,1,8211.352,7742.8
MO2609,C,7800,186,660,67,536.6,-18.8,532.0,1,554.6,1,8211.352,7742.8
MO2609,C,8000,186,811,90,446.4,-19.6,455.0,1,462.4,1,8211.352,7742.8
MO2609,C,8200,186,864,54,377.2,-10.8,365.4,2,385.4,1,8211.352,7742.8
MO2609,C,8400,186,1099,75,308.2,-14.2,308.6,1,321.4,1,8211.352,7742.8
MO2609,C,8600,186,1361,117,253.2,-16.0,258.0,1,263.0,1,8211.352,7742.8
MO2609,C,8800,186,620,17,206.6,-14.0,206.2,1,217.8,1,8211.352,7742.8
MO2609,C,9000,186,738,79,172.0,-9.0,169.2,2,179.6,1,8211.352,7742.8
MO2609,C,9200,186,548,54,145.2,-5.2,140.2,1,151.6,1,8211.352,7742.8
MO2609,C,9400,186,852,294,122.4,-5.6,120.0,1,122.8,1,8211.352,7742.8
MO2609,C,9600,186,408,376,104.4,-1.4,104.0,5,104.4,1,8211.352,7742.8
MO2609,P,6200,186,865,104,103.2,-3.4,104.6,1,105.6,1,8211.352,7742.8
MO2609,P,6400,186,650,99,133.4,-3.0,127.8,1,135.8,1,8211.352,7742.8
MO2609,P,6600,186,971,73,167.4,-0.8,160.6,1,170.6,1,8211.352,7742.8
MO2609,P,6800,186,970,53,204.2,-5.8,206.6,1,210.6,2,8211.352,7742.8
MO2609,P,7000,186,941,58,261.4,7.8,251.0,1,258.8,1,8211.352,7742.8
MO2609,P,7200,186,1184,49,317.0,-2.4,305.6,1,324.2,1,8211.352,7742.8
MO2609,P,7400,186,1587,114,385.8,-0.2,384.4,1,396.4,1,8211.352,7742.8
MO2609,P,7600,186,1434,137,468.4,0.6,462.0,1,478.0,1,8211.352,7742.8
MO2609,P,7800,186,646,50,566.8,8.4,542.8,1,585.0,1,8211.352,7742.8
MO2609,P,8000,186,473,89,688.4,26.0,661.2,1,694.6,1,8211.352,7742.8
MO2609,P,8200,186,314,29,793.8,4.4,775.8,1,814.8,1,8211.352,7742.8
MO2609,P,8400,186,229,0,879.4,-41.2,908.2,1,949.2,1,8211.352,7742.8
MO2609,P,8600,186,608,0,1062.2,0.0,1048.4,1,1093.4,1,8211.352,7742.8
MO2609,P,8800,186,393,0,1189.0,-26.2,1188.6,1,1269.0,1,8211.352,7742.8
MO2609,P,9000,186,246,5,1392.6,22.2,1348.6,1,1430.2,1,8211.352,7742.8
MO2609,P,9200,186,111,1,1639.6,102.6,1518.6,1,1597.6,1,8211.352,7742.8
MO2609,P,9400,186,155,0,1669.6,-43.0,1690.2,1,1770.2,1,8211.352,7742.8
MO2609,P,9600,186,43,0,1781.4,-108.2,1868.8,1,1946.8,1,8211.352,7742.8
