合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,28553,687941,328273,359668,109.56,1316176,755160,561016,2026-04-02
510300,沪深300ETF华泰柏瑞,120,46517,789758,398697,391061,98.08,1206289,721189,485100,2026-04-02
510500,中证500ETF南方,132,210866,1549924,698008,851916,122.05,1322714,692949,629765,2026-04-02
588000,科创50ETF华夏,114,32948,994465,517471,476994,92.18,1748918,1037484,711434,2026-04-02
588080,科创50ETF易方达,106,4396,156734,85072,71662,84.24,423528,257798,165730,2026-04-02
