合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,35060,13096,21964,83.24,52873,28855,24018,2026-04-02
159915,创业板ETF易方达,1355651,626561,729090,92.99,1190353,616801,573552,2026-04-02
159919,沪深300ETF嘉实,95880,42970,52910,55.1,194404,125341,69063,2026-04-02
159922,中证500ETF嘉实,235891,103197,132694,64.87,314573,190806,123767,2026-04-02
