合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,35372,807417,457721,349696,76.4,1257895,729268,528627,2026-03-30
510300,沪深300ETF华泰柏瑞,120,53884,885906,477406,408500,85.57,1153972,687403,466569,2026-03-30
510500,中证500ETF南方,132,239361,1545935,710857,835078,117.47,1255568,644125,611443,2026-03-30
588000,科创50ETF华夏,106,29469,808611,380758,427853,112.37,1585884,937785,648099,2026-03-30
588080,科创50ETF易方达,106,3581,128816,67928,60888,89.64,380625,239081,141544,2026-03-30
