合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,47232,25135,22097,78.66,59662,33394,26268,2026-04-07
159915,创业板ETF易方达,1246752,618246,628506,94.76,1234983,634094,600889,2026-04-07
159919,沪深300ETF嘉实,76382,46632,29750,45.88,208278,142772,65506,2026-04-07
159922,中证500ETF嘉实,185448,93211,92237,63.04,328192,201290,126902,2026-04-07
