合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,28146,805874,504525,301349,59.73,1320773,793009,527764,2026-09-22
510300,沪深300ETF华泰柏瑞,104,44131,840607,472454,368153,77.92,1169649,638540,531109,2026-09-22
510500,中证500ETF南方,160,148675,1450381,857414,592967,69.16,1369516,734332,635184,2026-09-22
588000,科创50ETF华夏,170,116974,2927312,1730072,1197240,69.2,2811339,1503132,1308207,2026-09-22
588080,科创50ETF易方达,164,15562,443080,253976,189104,74.46,573443,309994,263449,2026-09-22
