ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2603,C,4900,19,180,13,3307.6,94.4,3284.8,1,3332.2,1,8248.856
MO2603,C,5000,19,214,3,3225.0,127.6,3186.6,1,3205.0,1,8248.856
MO2603,C,5200,19,222,7,3006.0,108.6,2985.4,1,3031.4,1,8248.856
MO2603,C,5400,19,245,7,2826.2,128.6,2786.0,1,2831.8,1,8248.856
MO2603,C,5600,19,469,14,2626.8,129.2,2586.4,1,2633.2,1,8248.856
MO2603,C,5800,19,855,6,2425.8,128.0,2386.6,1,2438.8,1,8248.856
MO2603,C,6000,19,925,8,2226.4,128.4,2188.2,1,2232.0,1,8248.856
MO2603,C,6200,19,1317,34,2026.2,128.0,2000.0,2,2031.4,1,8248.856
MO2603,C,6400,19,894,62,1824.2,125.8,1788.4,1,1831.4,1,8248.856
MO2603,C,6500,19,61,24,1728.0,129.2,1689.6,1,1733.8,1,8248.856
MO2603,C,6600,19,888,48,1607.2,73.2,1588.8,1,1631.2,1,8248.856
MO2603,C,6700,19,48,17,1502.8,66.8,1490.6,1,1534.0,1,8248.856
MO2603,C,6800,19,566,21,1422.4,86.2,1391.2,1,1432.6,1,8248.856
MO2603,C,6900,19,57,36,1329.8,92.4,1292.4,1,1333.8,1,8248.856
MO2603,C,7000,19,812,35,1220.0,118.6,1193.0,1,1234.4,1,8248.856
MO2603,C,7100,19,56,37,1115.6,112.8,1111.8,1,1135.6,1,8248.856
MO2603,C,7200,19,951,55,1013.0,71.6,1004.4,1,1028.0,1,8248.856
MO2603,C,7300,19,228,62,933.0,89.4,906.2,1,931.2,1,8248.856
MO2603,C,7400,19,1335,132,816.6,70.2,808.4,1,833.2,1,8248.856
MO2603,C,7500,19,777,157,724.8,67.8,712.8,1,737.2,1,8248.856
MO2603,C,7600,19,1095,499,630.0,70.4,617.0,2,642.0,1,8248.856
MO2603,C,7700,19,701,608,540.0,68.0,540.0,2,549.6,2,8248.856
MO2603,C,7800,19,1434,753,446.4,52.2,440.6,1,444.2,1,8248.856
MO2603,C,7900,19,1416,1604,358.2,47.6,358.2,1,364.2,1,8248.856
MO2603,C,8000,19,3577,4479,278.6,40.4,277.6,1,278.8,3,8248.856
MO2603,C,8100,19,3268,7831,209.6,36.4,208.0,1,209.6,2,8248.856
MO2603,C,8200,19,5014,16334,142.2,20.2,142.0,2,142.2,2,8248.856
MO2603,C,8300,19,7841,20795,91.6,10.6,91.4,1,91.6,2,8248.856
MO2603,C,8400,19,8092,12287,58.0,8.0,58.0,55,58.2,6,8248.856
MO2603,C,8500,19,9186,10982,32.6,1.6,32.6,16,32.8,2,8248.856
MO2603,C,8600,19,8326,7410,18.4,1.0,18.4,12,18.6,7,8248.856
MO2603,C,8700,19,6182,5043,9.4,0.2,9.4,1,9.6,7,8248.856
MO2603,C,8800,19,6519,4104,6.0,0.0,5.8,6,6.0,1,8248.856
MO2603,C,8900,19,4301,2207,3.8,0.2,3.8,7,4.0,5,8248.856
MO2603,C,9000,19,4660,1449,3.8,0.2,3.6,27,3.8,1,8248.856
MO2603,C,9100,19,2033,533,3.0,0.4,3.0,18,3.2,5,8248.856
MO2603,C,9200,19,2849,372,3.0,0.4,3.0,1,3.2,17,8248.856
MO2603,C,9300,19,1904,248,2.8,0.2,2.6,5,2.8,15,8248.856
MO2603,C,9400,19,6296,749,3.0,0.4,3.0,1,3.2,5,8248.856
MO2603,C,9500,19,1422,268,2.8,0.2,2.6,8,3.0,11,8248.856
MO2603,P,4900,19,1295,37,0.8,0.0,0.6,34,0.8,8,8248.856
MO2603,P,5000,19,929,16,0.8,0.0,0.8,1,1.0,9,8248.856
MO2603,P,5200,19,1168,6,1.0,0.0,0.8,6,1.0,4,8248.856
MO2603,P,5400,19,910,11,0.8,-0.2,0.8,2,1.0,7,8248.856
MO2603,P,5600,19,1031,11,1.0,0.0,1.0,1,1.2,9,8248.856
MO2603,P,5800,19,1350,2,1.0,0.0,1.0,2,1.2,8,8248.856
MO2603,P,6000,19,1569,37,1.0,0.0,1.0,1,1.2,14,8248.856
MO2603,P,6200,19,1201,48,1.2,0.0,1.0,9,1.2,2,8248.856
MO2603,P,6400,19,1255,140,1.4,0.0,1.2,2,1.4,16,8248.856
MO2603,P,6500,19,557,54,1.8,0.0,1.6,2,1.8,4,8248.856
MO2603,P,6600,19,1590,79,2.0,-0.2,1.8,12,2.0,1,8248.856
MO2603,P,6700,19,719,62,2.2,-0.4,2.2,1,2.4,6,8248.856
MO2603,P,6800,19,2408,161,3.0,-0.6,3.0,2,3.2,8,8248.856
MO2603,P,6900,19,1021,292,3.2,-0.6,3.0,12,3.2,1,8248.856
MO2603,P,7000,19,3307,900,4.2,-0.8,4.0,19,4.2,3,8248.856
MO2603,P,7100,19,1528,658,4.6,-1.4,4.4,3,4.8,9,8248.856
MO2603,P,7200,19,2667,1243,5.6,-2.2,5.2,10,5.6,3,8248.856
MO2603,P,7300,19,2620,1915,6.8,-3.0,6.6,11,7.0,14,8248.856
MO2603,P,7400,19,4267,2339,9.6,-4.4,9.6,2,9.8,3,8248.856
MO2603,P,7500,19,5482,3668,13.0,-7.6,13.0,4,13.4,3,8248.856
MO2603,P,7600,19,5596,4561,18.4,-11.6,18.2,1,18.4,5,8248.856
MO2603,P,7700,19,4958,4188,25.6,-15.4,25.4,2,25.6,1,8248.856
MO2603,P,7800,19,4313,4105,35.4,-20.4,35.4,2,35.6,5,8248.856
MO2603,P,7900,19,4130,6656,48.0,-27.0,47.6,1,48.0,3,8248.856
MO2603,P,8000,19,7974,12795,67.8,-35.4,67.8,2,68.0,3,8248.856
MO2603,P,8100,19,4941,10218,94.2,-44.0,94.2,26,94.4,2,8248.856
MO2603,P,8200,19,7078,12152,129.8,-54.8,129.8,3,130.0,2,8248.856
MO2603,P,8300,19,6077,5517,178.6,-64.6,176.2,1,178.8,5,8248.856
MO2603,P,8400,19,3706,2531,241.8,-71.6,239.6,2,241.8,2,8248.856
MO2603,P,8500,19,2276,993,321.0,-116.0,317.0,1,321.8,1,8248.856
MO2603,P,8600,19,796,598,405.2,-119.2,400.8,1,407.0,2,8248.856
MO2603,P,8700,19,453,197,498.0,-118.0,492.6,1,502.4,1,8248.856
MO2603,P,8800,19,280,187,596.2,-114.4,581.0,1,600.0,1,8248.856
MO2603,P,8900,19,124,139,684.6,-122.6,679.2,1,703.6,1,8248.856
MO2603,P,9000,19,315,217,793.6,-111.4,778.4,1,803.0,1,8248.856
MO2603,P,9100,19,71,75,868.6,-135.2,877.4,1,902.0,1,8248.856
MO2603,P,9200,19,104,53,989.8,-113.0,978.2,1,1001.8,1,8248.856
MO2603,P,9300,19,92,23,1063.2,-139.0,1063.2,1,1110.6,1,8248.856
MO2603,P,9400,19,123,15,1189.6,-112.2,1168.4,1,1215.8,2,8248.856
MO2603,P,9500,19,93,28,1262.6,-139.0,1267.8,1,1310.4,1,8248.856
