ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
HO2604,C,2650,47,7,6,347.8,8.0,339.8,1,352.4,1,2992.702
HO2604,C,2700,47,15,20,295.4,3.6,292.0,1,303.6,1,2992.702
HO2604,C,2750,47,21,5,246.2,0.0,244.6,1,255.6,1,2992.702
HO2604,C,2800,47,148,29,204.4,5.2,198.4,1,208.8,1,2992.702
HO2604,C,2850,47,50,0,151.2,-5.8,154.4,1,163.8,1,2992.702
HO2604,C,2900,47,77,22,118.2,1.4,114.0,1,122.6,1,2992.702
HO2604,C,2950,47,229,41,83.0,1.8,79.0,1,85.0,1,2992.702
HO2604,C,3000,47,690,140,55.2,-0.2,53.0,1,55.2,1,2992.702
HO2604,C,3050,47,405,152,34.8,-0.8,32.2,3,35.2,1,2992.702
HO2604,C,3100,47,651,219,22.0,-1.0,21.4,1,22.2,1,2992.702
HO2604,C,3150,47,393,42,14.6,-1.4,14.0,3,15.0,1,2992.702
HO2604,C,3200,47,528,261,10.2,-1.0,10.2,3,10.8,1,2992.702
HO2604,C,3250,47,391,53,8.4,-0.2,7.8,4,8.4,8,2992.702
HO2604,C,3300,47,558,38,6.6,-0.2,6.2,6,6.4,1,2992.702
HO2604,C,3350,47,239,3,4.4,-1.0,5.0,1,5.2,1,2992.702
HO2604,C,3400,47,270,43,4.4,-0.2,4.0,1,4.4,3,2992.702
HO2604,C,3450,47,722,60,4.2,0.2,3.8,5,4.0,1,2992.702
HO2604,P,2650,47,32,45,5.0,-0.4,4.4,5,5.0,1,2992.702
HO2604,P,2700,47,158,101,6.4,-0.6,6.0,3,6.6,4,2992.702
HO2604,P,2750,47,158,13,8.2,-2.0,8.2,1,8.6,2,2992.702
HO2604,P,2800,47,380,28,11.8,-2.6,11.2,5,12.0,1,2992.702
HO2604,P,2850,47,314,48,16.4,-4.2,16.4,3,17.6,3,2992.702
HO2604,P,2900,47,351,160,25.6,-5.0,25.0,8,27.0,1,2992.702
HO2604,P,2950,47,330,143,40.2,-5.2,38.4,1,40.8,3,2992.702
HO2604,P,3000,47,546,189,61.8,-6.8,59.0,2,64.0,1,2992.702
HO2604,P,3050,47,299,45,89.2,-11.0,87.8,1,94.4,3,2992.702
HO2604,P,3100,47,211,32,127.4,-9.0,127.0,1,131.8,1,2992.702
HO2604,P,3150,47,113,63,172.0,-8.4,166.8,1,176.2,1,2992.702
HO2604,P,3200,47,122,4,214.6,-9.8,212.8,1,223.2,1,2992.702
HO2604,P,3250,47,69,8,269.2,-3.8,260.0,1,271.2,1,2992.702
HO2604,P,3300,47,76,0,321.6,-4.2,307.6,1,319.2,1,2992.702
HO2604,P,3350,47,46,10,365.4,-9.4,355.8,1,368.0,1,2992.702
HO2604,P,3400,47,19,18,415.2,-9.2,404.4,1,417.6,1,2992.702
HO2604,P,3450,47,38,15,462.6,-11.8,453.6,1,456.2,1,2992.702
