ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
IO2604,C,4100,47,64,20,549.0,20.4,535.2,1,554.2,1,4660.439
IO2604,C,4150,47,58,22,516.2,37.6,489.6,1,503.6,1,4660.439
IO2604,C,4200,47,50,24,451.2,19.6,442.0,1,455.4,1,4660.439
IO2604,C,4250,47,22,2,379.0,-6.0,394.4,1,408.4,1,4660.439
IO2604,C,4300,47,51,25,370.8,31.6,348.0,1,361.4,1,4660.439
IO2604,C,4350,47,50,7,309.4,15.2,310.0,1,315.8,1,4660.439
IO2604,C,4400,47,208,71,266.6,12.8,258.2,1,270.4,1,4660.439
IO2604,C,4450,47,152,113,223.6,14.8,217.2,1,223.4,1,4660.439
IO2604,C,4500,47,332,85,182.8,12.8,176.6,1,182.8,1,4660.439
IO2604,C,4550,47,132,83,145.0,11.2,139.2,1,145.2,1,4660.439
IO2604,C,4600,47,882,430,112.0,9.0,111.8,2,114.2,1,4660.439
IO2604,C,4650,47,886,500,83.4,6.8,80.0,1,85.0,1,4660.439
IO2604,C,4700,47,1563,856,60.8,4.8,60.0,2,62.2,1,4660.439
IO2604,C,4750,47,934,384,43.8,2.4,42.6,1,43.0,1,4660.439
IO2604,C,4800,47,1545,578,32.4,2.6,30.4,1,32.2,5,4660.439
IO2604,C,4850,47,1094,321,22.8,1.0,21.8,1,23.4,1,4660.439
IO2604,C,4900,47,1451,546,17.0,0.6,17.2,2,17.8,3,4660.439
IO2604,C,4950,47,620,143,13.8,1.2,13.0,1,14.0,2,4660.439
IO2604,C,5000,47,1259,339,11.4,0.8,11.0,1,11.4,1,4660.439
IO2604,C,5100,47,834,214,8.2,1.4,7.4,2,7.8,2,4660.439
IO2604,C,5200,47,533,139,5.6,0.4,5.2,2,5.6,1,4660.439
IO2604,C,5300,47,1813,278,4.8,0.0,4.8,2,5.0,1,4660.439
IO2604,P,4100,47,463,205,8.6,-1.8,8.4,1,8.6,2,4660.439
IO2604,P,4150,47,126,30,10.0,-2.0,10.0,1,10.2,3,4660.439
IO2604,P,4200,47,577,224,11.2,-3.6,11.0,1,11.2,5,4660.439
IO2604,P,4250,47,402,169,14.6,-3.6,14.0,2,15.0,2,4660.439
IO2604,P,4300,47,785,129,17.4,-4.4,17.4,1,17.8,7,4660.439
IO2604,P,4350,47,512,115,21.6,-5.6,20.8,1,21.6,2,4660.439
IO2604,P,4400,47,803,282,27.0,-6.2,26.6,2,28.2,1,4660.439
IO2604,P,4450,47,556,128,33.6,-7.6,32.4,1,34.8,1,4660.439
IO2604,P,4500,47,931,614,43.4,-9.0,42.8,1,44.0,1,4660.439
IO2604,P,4550,47,334,148,54.6,-11.0,54.4,1,57.2,1,4660.439
IO2604,P,4600,47,989,344,71.8,-11.0,69.6,1,74.6,1,4660.439
IO2604,P,4650,47,997,630,93.4,-13.0,95.6,1,96.4,1,4660.439
IO2604,P,4700,47,1080,438,119.8,-15.0,119.8,1,126.0,1,4660.439
IO2604,P,4750,47,482,230,153.4,-19.2,153.2,1,159.2,1,4660.439
IO2604,P,4800,47,288,80,192.6,-19.6,191.6,1,197.4,1,4660.439
IO2604,P,4850,47,163,59,233.0,-21.8,232.6,1,238.6,1,4660.439
IO2604,P,4900,47,223,75,276.8,-25.0,272.0,1,286.2,2,4660.439
IO2604,P,4950,47,75,3,309.2,-48.0,318.2,1,332.4,1,4660.439
IO2604,P,5000,47,70,13,363.6,-41.0,365.8,1,379.8,1,4660.439
IO2604,P,5100,47,42,16,485.0,-16.6,462.2,1,475.8,1,4660.439
IO2604,P,5200,47,42,18,565.0,-35.2,556.4,1,575.4,1,4660.439
IO2604,P,5300,47,75,12,665.0,-35.0,654.8,1,675.0,1,4660.439
