ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2606,C,3400,77,192,13,973.4,-12.2,958.0,1,982.0,1,4440.789,4362.2
IO2606,C,3500,77,128,4,863.8,-23.4,861.2,1,884.2,1,4440.789,4362.2
IO2606,C,3600,77,124,0,823.6,14.4,765.4,1,787.2,1,4440.789,4362.2
IO2606,C,3700,77,132,0,696.6,-16.4,670.8,1,691.4,1,4440.789,4362.2
IO2606,C,3800,77,91,2,594.0,-24.2,578.0,1,597.4,1,4440.789,4362.2
IO2606,C,3900,77,149,20,500.0,-25.4,492.4,1,506.0,1,4440.789,4362.2
IO2606,C,3950,77,24,1,474.2,-6.0,447.6,1,462.2,1,4440.789,4362.2
IO2606,C,4000,77,192,5,410.0,-25.0,405.8,1,418.4,1,4440.789,4362.2
IO2606,C,4050,77,8,1,363.0,-29.6,361.4,1,376.0,1,4440.789,4362.2
IO2606,C,4100,77,176,20,322.4,-30.2,322.6,1,335.2,1,4440.789,4362.2
IO2606,C,4150,77,30,9,293.2,-17.8,282.0,1,296.4,1,4440.789,4362.2
IO2606,C,4200,77,266,30,250.6,-27.0,250.0,2,254.8,1,4440.789,4362.2
IO2606,C,4250,77,49,23,219.0,-18.2,214.6,1,222.6,1,4440.789,4362.2
IO2606,C,4300,77,666,121,187.0,-15.2,183.2,1,186.0,1,4440.789,4362.2
IO2606,C,4350,77,69,44,157.6,-16.4,154.8,1,162.8,1,4440.789,4362.2
IO2606,C,4400,77,1023,269,132.0,-14.6,129.6,1,133.8,1,4440.789,4362.2
IO2606,C,4450,77,254,86,110.8,-12.4,107.6,1,114.8,1,4440.789,4362.2
IO2606,C,4500,77,2482,355,92.2,-8.8,90.4,1,95.0,1,4440.789,4362.2
IO2606,C,4550,77,229,72,75.4,-8.6,74.6,1,79.0,1,4440.789,4362.2
IO2606,C,4600,77,3134,399,63.8,-5.6,62.6,1,65.8,1,4440.789,4362.2
IO2606,C,4650,77,109,37,51.8,-4.8,51.2,1,54.0,2,4440.789,4362.2
IO2606,C,4700,77,4852,248,45.0,-3.8,43.8,1,45.6,1,4440.789,4362.2
IO2606,C,4750,77,199,63,36.0,-3.6,35.8,2,37.0,1,4440.789,4362.2
IO2606,C,4800,77,3695,117,30.8,-2.2,30.4,9,32.0,1,4440.789,4362.2
IO2606,C,4850,77,287,19,26.2,-1.8,25.0,1,26.2,4,4440.789,4362.2
IO2606,C,4900,77,2143,39,22.6,-0.6,21.8,1,22.2,1,4440.789,4362.2
IO2606,C,4950,77,152,2,20.0,-0.4,19.4,1,20.0,2,4440.789,4362.2
IO2606,C,5000,77,3047,118,17.2,-1.4,17.0,3,17.8,2,4440.789,4362.2
IO2606,C,5100,77,290,4,12.6,-1.2,13.0,1,13.4,1,4440.789,4362.2
