合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,94,45894,1200207,572019,628188,109.82,1662272,1005878,656394,2026-08-19
510300,沪深300ETF华泰柏瑞,104,75472,1276397,646075,630322,97.56,1261926,714090,547836,2026-08-19
510500,中证500ETF南方,190,293040,2279824,1031294,1248530,121.06,1601240,815648,785592,2026-08-19
588000,科创50ETF华夏,188,189909,4073805,1880498,2193307,116.63,2987801,1617636,1370165,2026-08-19
588080,科创50ETF易方达,180,27108,677164,231059,446105,193.07,653327,347459,305868,2026-08-19
