合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,27127,8387,18740,84.14,42598,23134,19464,2026-03-27
159915,创业板ETF易方达,1200801,553914,646887,107.27,979712,472677,507035,2026-03-27
159919,沪深300ETF嘉实,131895,88150,43745,54.93,166419,107416,59003,2026-03-27
159922,中证500ETF嘉实,283464,155409,128055,65.49,284292,171791,112501,2026-03-27
