ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
HO2606,C,2400,84,62,26,423.2,7.2,416.2,1,430.0,1,2837.306,2814.4
HO2606,C,2450,84,36,10,376.6,6.8,368.8,1,382.2,1,2837.306,2814.4
HO2606,C,2500,84,103,8,341.0,16.8,323.0,1,336.0,1,2837.306,2814.4
HO2606,C,2550,84,11,1,278.0,-1.8,278.4,1,290.6,1,2837.306,2814.4
HO2606,C,2600,84,85,14,252.2,15.0,236.8,1,247.8,1,2837.306,2814.4
HO2606,C,2650,84,7,3,207.0,9.4,196.8,1,207.8,1,2837.306,2814.4
HO2606,C,2700,84,175,6,166.0,3.8,160.6,1,170.0,1,2837.306,2814.4
HO2606,C,2750,84,49,11,135.0,4.4,130.0,1,138.2,1,2837.306,2814.4
HO2606,C,2800,84,362,26,107.4,2.6,102.8,1,109.2,2,2837.306,2814.4
HO2606,C,2850,84,129,41,80.8,0.8,79.8,2,85.0,1,2837.306,2814.4
HO2606,C,2900,84,843,141,62.6,-1.0,62.6,1,66.8,1,2837.306,2814.4
HO2606,C,2950,84,31,49,50.4,3.0,49.0,2,50.2,1,2837.306,2814.4
HO2606,C,3000,84,2058,139,39.0,2.4,39.0,4,39.4,1,2837.306,2814.4
HO2606,C,3050,84,42,17,29.6,2.2,26.8,5,29.8,1,2837.306,2814.4
HO2606,C,3100,84,1446,211,21.2,0.2,21.0,21,21.8,1,2837.306,2814.4
HO2606,C,3150,84,15,1,17.4,1.0,16.2,1,16.6,1,2837.306,2814.4
HO2606,C,3200,84,585,23,12.2,-0.2,12.2,1,13.2,1,2837.306,2814.4
HO2606,C,3300,84,1175,66,8.0,0.2,8.0,2,8.2,1,2837.306,2814.4
HO2606,C,3400,84,1073,43,5.8,0.2,5.6,1,5.8,1,2837.306,2814.4
HO2606,C,3500,84,1938,90,4.6,-0.4,4.4,4,5.0,4,2837.306,2814.4
HO2606,P,2400,84,735,64,7.0,-1.4,6.6,9,7.2,2,2837.306,2814.4
HO2606,P,2450,84,90,20,9.2,-1.4,9.0,15,9.4,8,2837.306,2814.4
HO2606,P,2500,84,299,22,12.0,-1.8,11.8,1,12.8,5,2837.306,2814.4
HO2606,P,2550,84,11,0,22.4,2.2,16.6,2,17.8,3,2837.306,2814.4
HO2606,P,2600,84,429,7,28.4,0.4,22.8,1,24.6,1,2837.306,2814.4
HO2606,P,2650,84,31,3,36.8,-1.8,32.6,1,35.2,1,2837.306,2814.4
HO2606,P,2700,84,344,53,45.6,-7.4,46.0,1,48.2,1,2837.306,2814.4
HO2606,P,2750,84,137,10,65.0,-5.6,61.0,1,67.2,1,2837.306,2814.4
HO2606,P,2800,84,396,60,87.2,-5.6,82.2,2,88.8,1,2837.306,2814.4
HO2606,P,2850,84,57,35,109.2,-9.6,107.8,2,115.0,1,2837.306,2814.4
HO2606,P,2900,84,566,9,145.0,-5.4,138.2,1,148.4,1,2837.306,2814.4
HO2606,P,2950,84,8,0,172.4,-14.2,174.0,1,183.6,1,2837.306,2814.4
HO2606,P,3000,84,742,11,217.2,-10.0,212.0,1,221.8,1,2837.306,2814.4
HO2606,P,3050,84,7,0,248.2,-18.2,252.4,1,262.8,1,2837.306,2814.4
HO2606,P,3100,84,662,4,295.0,-16.2,295.0,1,307.4,1,2837.306,2814.4
HO2606,P,3150,84,13,1,335.8,-17.8,340.0,1,352.8,1,2837.306,2814.4
HO2606,P,3200,84,330,4,402.0,-0.6,385.8,1,399.4,1,2837.306,2814.4
HO2606,P,3300,84,275,13,489.2,-8.2,480.6,1,495.0,1,2837.306,2814.4
HO2606,P,3400,84,135,12,584.0,-16.2,577.0,1,592.4,1,2837.306,2814.4
HO2606,P,3500,84,125,24,682.2,-16.6,674.6,1,691.2,1,2837.306,2814.4
