合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,54914,37817,17097,66.33,54019,32477,21542,2026-07-31
159915,创业板ETF易方达,2213513,1299564,913949,71.27,1812479,1058274,754205,2026-07-31
159919,沪深300ETF嘉实,157433,92315,65118,51.11,234870,155434,79436,2026-07-31
159922,中证500ETF嘉实,281355,170127,111228,47.92,356757,241185,115572,2026-07-31
