合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,44983,12377,32606,112.87,81084,38091,42993,2026-06-11
159915,创业板ETF易方达,2566281,1236081,1330200,105.34,1639216,798310,840906,2026-06-11
159919,沪深300ETF嘉实,107446,48511,58935,60.25,233128,145477,87651,2026-06-11
159922,中证500ETF嘉实,219043,101254,117789,63.65,340843,208274,132569,2026-06-11
