合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,36579,930434,510569,419865,82.23,1628973,1002684,626289,2026-05-20
510300,沪深300ETF华泰柏瑞,136,65475,1279471,594657,684814,115.16,1328681,715699,612982,2026-05-20
510500,中证500ETF南方,144,238664,2119267,1031837,1087430,105.39,1500418,722068,778350,2026-05-20
588000,科创50ETF华夏,152,222569,5096971,1897851,3199120,168.57,2582316,1046520,1535796,2026-05-20
588080,科创50ETF易方达,146,38083,951814,340656,611158,179.41,544434,227841,316593,2026-05-20
