合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,94,26277,604446,383671,220775,57.54,1463435,902807,560628,2026-08-03
510300,沪深300ETF华泰柏瑞,104,48528,663748,403614,260134,64.45,1197520,704861,492659,2026-08-03
510500,中证500ETF南方,186,165781,965781,496704,469077,94.44,1511549,801290,710259,2026-08-03
588000,科创50ETF华夏,188,169596,2012689,1003998,1008691,100.47,2729329,1512782,1216547,2026-08-03
588080,科创50ETF易方达,180,19252,274715,138950,135765,97.71,519962,301582,218380,2026-08-03
