合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,99130,28421,70709,105.05,81679,39833,41846,2026-04-15
159915,创业板ETF易方达,2467445,1376071,1091374,125.53,1605378,711836,893542,2026-04-15
159919,沪深300ETF嘉实,123351,77662,45689,63.65,213254,130313,82941,2026-04-15
159922,中证500ETF嘉实,264446,159247,105199,82.65,342337,187424,154913,2026-04-15
