合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,124,33115,995703,623478,372225,59.7,1361341,734872,626469,2026-04-15
510300,沪深300ETF华泰柏瑞,126,59705,1184202,704366,479836,68.12,1259403,671003,588400,2026-04-15
510500,中证500ETF南方,138,181071,1757509,888525,868984,97.8,1416522,676630,739892,2026-04-15
588000,科创50ETF华夏,118,58069,1827351,1149856,677495,58.92,1951281,1027395,923886,2026-04-15
588080,科创50ETF易方达,110,10346,467566,223425,244141,109.27,453943,241895,212048,2026-04-15
