合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,83229,35789,47440,68.53,56166,33327,22839,2026-05-27
159915,创业板ETF易方达,2896230,1629499,1266731,124.62,1144695,509622,635073,2026-05-27
159919,沪深300ETF嘉实,147737,80295,67442,57.05,172960,110128,62832,2026-05-27
159922,中证500ETF嘉实,313151,183445,129706,59.71,264664,165720,98944,2026-05-27
