ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
HO2606,C,2400,70,35,10,482.8,12.8,477.0,1,491.0,1,2899.58,2873.4
HO2606,C,2450,70,21,13,439.6,18.2,428.8,1,442.0,1,2899.58,2873.4
HO2606,C,2500,70,98,5,392.0,18.0,381.4,1,394.2,1,2899.58,2873.4
HO2606,C,2550,70,7,4,343.2,16.6,334.0,1,346.4,1,2899.58,2873.4
HO2606,C,2600,70,83,1,296.8,15.8,288.0,1,300.0,1,2899.58,2873.4
HO2606,C,2650,70,29,6,257.8,22.2,243.6,1,254.2,2,2899.58,2873.4
HO2606,C,2700,70,160,24,207.0,14.2,205.0,1,211.6,1,2899.58,2873.4
HO2606,C,2750,70,38,15,166.8,12.2,161.4,1,171.8,1,2899.58,2873.4
HO2606,C,2800,70,356,37,130.4,14.0,130.4,2,135.8,1,2899.58,2873.4
HO2606,C,2850,70,145,59,100.2,10.8,96.8,1,102.2,1,2899.58,2873.4
HO2606,C,2900,70,1093,280,75.4,9.6,71.8,2,77.4,1,2899.58,2873.4
HO2606,C,2950,70,163,66,55.4,7.0,53.4,1,57.0,1,2899.58,2873.4
HO2606,C,3000,70,2229,299,41.0,5.2,42.0,1,42.4,1,2899.58,2873.4
HO2606,C,3050,70,50,15,31.0,4.6,29.4,2,31.8,1,2899.58,2873.4
HO2606,C,3100,70,1472,124,23.0,3.4,24.0,1,24.2,1,2899.58,2873.4
HO2606,C,3150,70,34,18,18.8,3.0,18.0,5,19.4,4,2899.58,2873.4
HO2606,C,3200,70,546,29,15.4,2.8,14.4,1,15.6,2,2899.58,2873.4
HO2606,C,3300,70,1009,28,10.2,1.2,10.0,1,10.2,1,2899.58,2873.4
HO2606,C,3400,70,962,53,7.6,0.8,7.2,8,7.8,5,2899.58,2873.4
HO2606,C,3500,70,2162,156,6.8,0.6,6.4,6,6.8,2,2899.58,2873.4
HO2606,P,2400,70,687,5,5.4,-1.2,5.0,3,5.6,9,2899.58,2873.4
HO2606,P,2450,70,117,0,7.8,0.0,6.4,1,6.8,11,2899.58,2873.4
HO2606,P,2500,70,299,10,8.4,-1.2,8.0,2,8.6,7,2899.58,2873.4
HO2606,P,2550,70,28,2,10.4,-2.0,10.4,1,10.8,3,2899.58,2873.4
HO2606,P,2600,70,390,9,13.6,-2.4,13.4,1,14.6,1,2899.58,2873.4
HO2606,P,2650,70,124,15,18.8,-3.2,18.4,5,19.6,4,2899.58,2873.4
HO2606,P,2700,70,391,165,27.0,-0.8,25.0,2,27.6,1,2899.58,2873.4
HO2606,P,2750,70,146,42,36.0,-2.4,35.2,1,38.0,2,2899.58,2873.4
HO2606,P,2800,70,412,64,49.4,-5.8,50.0,1,51.8,1,2899.58,2873.4
HO2606,P,2850,70,137,64,66.6,-7.8,66.6,1,73.0,1,2899.58,2873.4
HO2606,P,2900,70,622,26,95.8,-5.4,93.0,1,97.2,1,2899.58,2873.4
HO2606,P,2950,70,20,10,121.8,-10.6,119.4,1,129.4,1,2899.58,2873.4
HO2606,P,3000,70,753,58,162.0,-6.2,155.0,1,165.6,1,2899.58,2873.4
HO2606,P,3050,70,22,7,196.8,-13.6,194.4,3,204.8,1,2899.58,2873.4
HO2606,P,3100,70,649,13,237.0,-17.6,237.2,1,247.4,1,2899.58,2873.4
HO2606,P,3150,70,22,3,282.2,-16.6,280.6,1,292.4,1,2899.58,2873.4
HO2606,P,3200,70,323,5,327.6,-18.0,326.6,1,338.8,1,2899.58,2873.4
HO2606,P,3300,70,275,2,422.0,-19.4,421.4,1,434.6,1,2899.58,2873.4
HO2606,P,3400,70,138,11,519.0,-27.4,517.6,1,531.8,1,2899.58,2873.4
HO2606,P,3500,70,167,44,623.2,-23.2,615.4,1,631.0,1,2899.58,2873.4
