合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,102444,47367,55077,93.8,71393,36838,34555,2026-04-10
159915,创业板ETF易方达,2729367,1572649,1156718,139.33,1360650,568515,792135,2026-04-10
159919,沪深300ETF嘉实,156711,105475,51236,60.54,204477,127366,77111,2026-04-10
159922,中证500ETF嘉实,299100,197546,101554,79.7,329834,183546,146288,2026-04-10
