合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,75899,10959,64940,84.88,69350,37511,31839,2026-06-02
159915,创业板ETF易方达,1962920,998889,964031,131.59,1389112,599810,789302,2026-06-02
159919,沪深300ETF嘉实,130611,80131,50480,64.47,204563,124375,80188,2026-06-02
159922,中证500ETF嘉实,259441,114371,145070,62.03,307560,189814,117746,2026-06-02
