合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,32978,931644,581160,350484,60.31,1267066,716137,550929,2026-04-01
510300,沪深300ETF华泰柏瑞,120,43012,766772,429454,337318,78.55,1183026,693870,489156,2026-04-01
510500,中证500ETF南方,132,172995,1340119,691359,648760,93.84,1285057,660841,624216,2026-04-01
588000,科创50ETF华夏,114,31328,953743,524563,429180,81.82,1660864,971977,688887,2026-04-01
588080,科创50ETF易方达,106,4149,167463,111277,56186,50.49,409884,249467,160417,2026-04-01
