合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,96233,2173740,1189694,984046,82.71,1819440,1120696,698744,2026-07-17
510300,沪深300ETF华泰柏瑞,102,168324,2333204,1170351,1162853,99.36,1369507,825814,543693,2026-07-17
510500,中证500ETF南方,194,521447,3015259,1426494,1588765,111.38,1553215,870978,682237,2026-07-17
588000,科创50ETF华夏,190,358116,5868133,2503545,3364588,134.39,2829482,1555637,1273845,2026-07-17
588080,科创50ETF易方达,180,49054,1275922,423350,852572,201.39,563043,304294,258749,2026-07-17
