合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,35914,928938,550609,378329,68.71,1549303,968503,580800,2026-05-25
510300,沪深300ETF华泰柏瑞,136,61774,1146344,635305,511039,80.44,1235379,659400,575979,2026-05-25
510500,中证500ETF南方,144,235799,2009898,1051599,958299,91.13,1431280,681933,749347,2026-05-25
588000,科创50ETF华夏,168,217527,4277479,2336817,1940662,83.05,2586158,1002245,1583913,2026-05-25
588080,科创50ETF易方达,154,36313,766848,403998,362850,89.81,564395,210170,354225,2026-05-25
