合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,92,41069,800614,417436,383178,91.79,1334054,809135,524919,2026-07-28
510300,沪深300ETF华泰柏瑞,102,88634,964904,455909,508995,111.64,1122470,639954,482516,2026-07-28
510500,中证500ETF南方,178,297956,1521783,676839,844944,124.84,1344108,690229,653879,2026-07-28
588000,科创50ETF华夏,172,205867,2333486,1130490,1202996,106.41,2303394,1183224,1120170,2026-07-28
588080,科创50ETF易方达,164,20729,268768,128481,140287,109.19,435216,234024,201192,2026-07-28
