合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,46145,1263535,731970,531565,72.62,1319793,736783,583010,2026-04-08
510300,沪深300ETF华泰柏瑞,122,82094,1537101,889217,647884,72.86,1233575,686127,547448,2026-04-08
510500,中证500ETF南方,134,244049,2125054,1186603,938451,79.09,1347627,659891,687736,2026-04-08
588000,科创50ETF华夏,114,50110,1675973,936617,739356,78.94,1777616,1003909,773707,2026-04-08
588080,科创50ETF易方达,106,6748,304488,177647,126841,71.4,433195,259109,174086,2026-04-08
