合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,92,17984,566892,354032,212860,60.12,1409693,868046,541647,2026-09-15
510300,沪深300ETF华泰柏瑞,98,36444,666421,411905,254516,61.79,1317867,700750,617117,2026-09-15
510500,中证500ETF南方,160,145906,1217614,638549,579065,90.68,1461437,725890,735547,2026-09-15
588000,科创50ETF华夏,170,86716,2246631,1267733,978898,77.22,2821093,1491909,1329184,2026-09-15
588080,科创50ETF易方达,164,9588,286200,154845,131355,84.83,583059,326012,257047,2026-09-15
