合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,39522,848757,526233,322524,61.29,1461021,848498,612523,2026-05-13
510300,沪深300ETF华泰柏瑞,136,67468,1026727,501395,525332,104.77,1252359,641810,610549,2026-05-13
510500,中证500ETF南方,144,227700,1574386,831073,743313,89.44,1383643,638730,744913,2026-05-13
588000,科创50ETF华夏,144,165180,3034464,1457707,1576757,108.17,2328555,1032342,1296213,2026-05-13
588080,科创50ETF易方达,138,26460,414733,243633,171100,70.23,461535,204380,257155,2026-05-13
