合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,38759,1102051,556154,545897,98.16,1591369,987827,603542,2026-05-18
510300,沪深300ETF华泰柏瑞,136,75692,1346805,576696,770109,133.54,1311961,711129,600832,2026-05-18
510500,中证500ETF南方,144,251825,2042519,936414,1106105,118.12,1492643,744042,748601,2026-05-18
588000,科创50ETF华夏,152,147815,3699997,1319482,2380515,180.41,2564528,1180342,1384186,2026-05-18
588080,科创50ETF易方达,146,21488,630976,224279,406697,181.34,525992,248229,277763,2026-05-18
